id,customer_message,context,gold_intent,gold_decision,gold_reason,optional_reference_notes
gold_157,"#Today I am hating apple, I have been in contact with apple support for5days, but the problems in my phone are still happening!!",,general_complaint_and_escalation,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,Historical agent resolution: We'd like to know more. Please meet us in DM and provide more info concerning your issue....
gold_158,how do I fix my songs being out of order and an album?,how do I fix my songs being out of order and an album? https://t.co/PwqhixFAts,order_shipping_and_trade_in,AUTO_HANDLE,Standard order_shipping_and_trade_in inquiry resolvable via historical support steps.,Historical agent resolution: We'd like to help. Are these songs purchased from iTunes or downloaded from Apple Music? Let us know...
gold_159,why does my phone charge for 10 mins at a time and then stop 😑 TEEEEEELLLLLL MEEEEE WHHHYYY,,battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,"Historical agent resolution: We'd love to help. Is it occurring with a different cable, adapter, and wall outlet? Here's a guide:..."
gold_160,since iOS 11 my speaker phone for calls seems to be very low volume for some reason. Any fix for that?,"since iOS 11 my speaker phone for calls seems to be very low volume for some reason. Any fix for that?
No music volume is fine, it’s just the call volume. Also noticed that alarms don’t make a sound now if my phone is on silent.",hardware_audio_and_screen,AUTO_HANDLE,Standard hardware_audio_and_screen inquiry resolvable via historical support steps.,Historical agent resolution: Let's work together to determine what might be causing that issue. Is the same behavior happening wi...
gold_161,"Ever since I got my MacBook back from the store, it has done this twice. This time it won’t go away. I’m getting annoyed.","Ever since I got my MacBook back from the @115858 store, it has done this twice. This time it won’t go away. I’m getting annoyed. https://t.co/FlhcPu8bl9",general_complaint_and_escalation,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,"Historical agent resolution: We'd be happy to look into the best options with you. To start, DM us your current location, and we'..."
gold_162,how do I verify my device with a code sent to my other devices? If only have one and that's the one I need the code for.......,,general_how_to_and_features,AUTO_HANDLE,Standard general_how_to_and_features inquiry resolvable via historical support steps.,Historical agent resolution: Hi there. Please send us a DM with more information. Have you already set up Two-factor authenticati...
gold_163,My mac book smells burnt. How to deal with?,My mac book smells burnt. How to deal with？@115858 https://t.co/qWP7qtXVnP,general_complaint_and_escalation,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,Historical agent resolution: We'd like to help. DM us which country you're in along with any other details and we'll continue sup...
gold_164,Okay can we pls fix this I️ situation cause I’m tired of it :),Okay @115858 can we pls fix this I️ situation cause I’m tired of it :),other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: We'd love to help out with your concern. Please send us a DM and well look into this with you. Are y...
gold_165,Why the fuck i still see boxes !!,"Why the fuck i still see boxes @115858 @AppleSupport !!
I did that and it still does it",apple_id_and_icloud,AUTO_HANDLE,Standard apple_id_and_icloud inquiry resolvable via historical support steps.,Historical agent resolution: Thanks for reaching out. We have a workaround for this here: DM us if you still need help....
gold_166,"i can't access to my apple id despite remember credentials, my iphone responds ""id cannot be used to unlock this phone"" HELP",,apple_id_and_icloud,ESCALATE_TO_HUMAN,Apple ID / security lockout requires authenticated recovery flow.,Historical agent resolution: We're happy to help. Do you have more than one Apple ID? DM us the answer here:...
gold_167,any reason why iTunes on my computer won't recognise my phone... and won't let me download a song I paid for???,,app_store_billing_and_subscriptions,ESCALATE_TO_HUMAN,Financial transaction/refund issue requires secure account verification.,Historical agent resolution: Let’s see what we can find out. This article helps with iTunes not recognizing the iPhone:...
gold_168,why does your new update require 3 passwords including an iCloud security code that I cannot change even though I know it,"why does your new update require 3 passwords including an iCloud security code that I cannot change even though I know it
@718517 I am having the same ridiculous problem",apple_id_and_icloud,ESCALATE_TO_HUMAN,Apple ID / security lockout requires authenticated recovery flow.,Historical agent resolution: Happy to help. We've answered your DM. Look for our communication there....
gold_169,Hey this I️ thing needs to be fixed like yesterday #thanks,Hey @115858 this I️ thing needs to be fixed like yesterday #thanks,other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,"Historical agent resolution: Thanks for reaching out. This article has more details on that behavior, including how to address it..."
gold_170,I trying restoring it but it keep failing,"I trying restoring it but it keep failing
Showing error with the code 4013.",apple_id_and_icloud,AUTO_HANDLE,Standard apple_id_and_icloud inquiry resolvable via historical support steps.,"Historical agent resolution: We're here to help. What happens when you try to restore? May we have the error message you receive,..."
gold_171,My iPhone is being so stupid it literally won’t let me upload photos anywhere at all unless I JUST recently saved them anything from a day ago and beyond just wont load and when I try to post it just doesn’t because of the picture???) I want my money back,My iPhone is being so stupid it literally won’t let me upload photos anywhere at all unless I JUST recently saved them anything from a day ago and beyond just wont load and when I try to post it just doesn’t because of the picture???) @AppleSupport I want my money back,apple_id_and_icloud,AUTO_HANDLE,Standard apple_id_and_icloud inquiry resolvable via historical support steps.,Historical agent resolution: We'd like to gather some more information for better troubleshooting. Can you DM us the country you ...
gold_172,Soooo I have to wait until my subscription renews to listen to my music now??,Soooo I have to wait until my subscription renews to listen to my music now?? @115948 @AppleSupport @115858,app_store_billing_and_subscriptions,ESCALATE_TO_HUMAN,Financial transaction/refund issue requires secure account verification.,Historical agent resolution: We're currently working on resolving issues with Apple Music. DM us questions or check here for upda...
gold_173,"I fully charged my phone 3hrs ago. It’s on 40%, dimeeeeeeee mmg !!!!!","I fully charged my phone 3hrs ago. It’s on 40%, dimeeeeeeee mmg @115858 !!!!!",battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,Historical agent resolution: We would like to help ensure your battery is working as it should. Let’s start by following these se...
gold_174,My Uber driver and I️ bonded over jamming to Bodak Yellow. He told me he might be a grandpa but that this was his song. I️ died lol.,"My Uber driver and I️ bonded over jamming to Bodak Yellow. He told me he might be a grandpa but that this was his song. I️ died lol.
Glad to notice that I’m not the only one with the letter “I️” turning into a question mark.  @AppleSupport care to help??",apple_id_and_icloud,AUTO_HANDLE,Standard apple_id_and_icloud inquiry resolvable via historical support steps.,Historical agent resolution: Here’s what you can do to work around the issue until it’s fixed in a future software update:...
gold_175,absolute disgusting customer service from the Milton Keynes Apple Store today! Please point me in the direction of complaints!,,general_complaint_and_escalation,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,Historical agent resolution: That's not what we like to hear. Send us a DM using the link below and we'll go from there....
gold_176,"The “A ?” auto correct is so annoying. Dear, please fix this asap!","The “A ?” auto correct is so annoying. Dear, @115858 please fix this asap!
Thank you! In Apple I trust 👍🏻",other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: Here’s what you can do to work around the issue until it’s fixed in a future software update:...
gold_177,my messages are still is some arbitrary bullshit order when the iphone restarts,,order_shipping_and_trade_in,AUTO_HANDLE,Standard order_shipping_and_trade_in inquiry resolvable via historical support steps.,Historical agent resolution: We know how important it is to have your Messages in the correct order. Let's work together. Please ...
gold_178,fix this I️ !!!!,,ios_software_update_bugs,AUTO_HANDLE,Standard ios_software_update_bugs inquiry resolvable via historical support steps.,Historical agent resolution: We're here for you. Which version of the iOS are you running? Check by tapping Settings > General > ...
gold_179,have y’all come up with a solution for the I️ situation yet???,,general_complaint_and_escalation,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,Historical agent resolution: Here’s what you can do to work around the issue until it’s fixed in a future software update:...
gold_180,"If y’all don’t fix this shit ASAP, I’m boutta start using lower case L’s for my I’s.","If y’all don’t fix this shit ASAP, I’m boutta start using lower case L’s for my I’s. @115858
🙏🏽🙏🏽",other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: Here’s what you can do to work around the issue until it’s fixed in a future software update:...
gold_181,my I phone 7 hotspot is not connecting to any device & my laptop,my I phone 7 hotspot is not connecting to any device &amp; my laptop,battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,Historical agent resolution: We want to help you connect to Personal Hotspot. Start here: - Tell us more about what's happened....
gold_182,for some reason if i sent an email from my icloud to my corporate email i never received,,apple_id_and_icloud,AUTO_HANDLE,Standard apple_id_and_icloud inquiry resolvable via historical support steps.,Historical agent resolution: We're here to help. Are you able to send emails to other addresses?...
gold_183,So it's convenient that as soon as the new iPhone comes out everything on the old devices start to break🤔,"So @115858 @AppleSupport it's convenient that as soon as the new iPhone comes out everything on the old devices start to break🤔
@AppleSupport Why do you do it",general_how_to_and_features,AUTO_HANDLE,Standard general_how_to_and_features inquiry resolvable via historical support steps.,Historical agent resolution: What kind of issues are you experiencing with your iPhone? We’d like to take a closer look at this w...
gold_184,Stayed up to order the #iPhoneX and the website isn't working? WTF I'm too tired for this,Stayed up to order the @115858 #iPhoneX and the website isn't working? WTF I'm too tired for this,order_shipping_and_trade_in,AUTO_HANDLE,Standard order_shipping_and_trade_in inquiry resolvable via historical support steps.,Historical agent resolution: Thanks for reaching out. Which country are you located in? We want to ensure we have the details to ...
gold_185,Anyone else find CarPlay so annoying to use? How do I️ stop letting Siri read my texts out loud when I’m driving?!?,Anyone else find @115858 CarPlay so annoying to use? How do I️ stop letting Siri read my texts out loud when I’m driving?!?,general_how_to_and_features,AUTO_HANDLE,Standard general_how_to_and_features inquiry resolvable via historical support steps.,Historical agent resolution: We're here to help. Reach out to us in a DM and we will work from there....
gold_186,". are a bunch of thieves. Took NZD3,700 from my bank account, admitted they shouldn't have, and now won't refund it. #Apple #macbook",".@115858 are a bunch of thieves. Took NZD3,700 from my bank account, admitted they shouldn't have, and now won't refund it. #Apple #macbook",app_store_billing_and_subscriptions,ESCALATE_TO_HUMAN,Financial transaction/refund issue requires secure account verification.,Historical agent resolution: We’d like to understand more about this situation. Please DM us some details and we’ll take it from ...
gold_187,"FYI - iBooks has some kind of error in High Sierra, not all book purchases can be accessed","FYI - iBooks has some kind of error in High Sierra, not all book purchases can be accessed https://t.co/Uv5gsaQEKu
It’s 12.7.0.166. Other iBooks work on my computer. The Ghengis Khan book opens fine on my phone (I recommend it, btw)",app_store_billing_and_subscriptions,ESCALATE_TO_HUMAN,Financial transaction/refund issue requires secure account verification.,Historical agent resolution: We can see how this error can be an issue. Did you already try reinstalling iTunes? What's the full ...
gold_188,Had a typo in my pre-order email... someone owns that typo iCloud. 😰 Shall I be worried?! Been trying to chat/call since 7am,Had a typo in my pre-order email... someone owns that typo iCloud. 😰 Shall I be worried?! Been trying to chat/call  since 7am,order_shipping_and_trade_in,AUTO_HANDLE,Standard order_shipping_and_trade_in inquiry resolvable via historical support steps.,Historical agent resolution: This typo can be looked into. You'd want to reach out to our Apple Online Sales Support team here:...
gold_189,fix apple music thanks,"fix apple music thanks
whenever i add a song on itunes desktop it doesn’t sync t my phone, i have error -50 or something",hardware_audio_and_screen,AUTO_HANDLE,Standard hardware_audio_and_screen inquiry resolvable via historical support steps.,"Historical agent resolution: Please let us know what's going on with Apple Music, we're anxious to get things resolved for you...."
gold_190,Hi is Display Zoom available on the iPhone X? I can't seem to find. Thank you,"Hi is Display Zoom available on the iPhone X? I can't seem to find. Thank you
Thanks for replying. I'm ""disappointed"", some of us actually like &amp; need Display Zoom. Will u consider bringing it to the X?",hardware_audio_and_screen,AUTO_HANDLE,Standard hardware_audio_and_screen inquiry resolvable via historical support steps.,Historical agent resolution: Thanks for reaching out! The iPhone X does not support Display Zoom. Check this out for more informa...
gold_191,"when I manually enter a new contact, default option is 'home fax'. Please change so that default is 'mobile'","when I manually enter a new contact, default option is 'home fax'. Please change so that default is 'mobile'
iPhone7 :-)
10.3.3",order_shipping_and_trade_in,AUTO_HANDLE,Standard order_shipping_and_trade_in inquiry resolvable via historical support steps.,Historical agent resolution: We can help with contacts. What device are you currently using?...
gold_192,What’s happening with the new #ios ? It’s #draining my battery #iphone,What’s happening with the new #ios ? It’s #draining my battery #iphone @AppleSupport,battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,Historical agent resolution: Have you updated to iOS 11.0.3 yet? Send us a DM and let us know....
gold_193,can you please tell me why my 7+ almost burned a hole in my pants and why my flashlight or camera doesn’t work now.,,battery_and_charging,AUTO_HANDLE,Standard battery_and_charging inquiry resolvable via historical support steps.,Historical agent resolution: We can look into this with you. Let us know which version of iOS you're using via DM to get started....
gold_194,when tf you going to fix this question mark shit.,when tf you going to fix this question mark shit. https://t.co/YeVQP7SSLf,other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: Here’s what you can do to work around the issue until it’s fixed in a future software update:...
gold_195,Just got the iPhone 8 plus and it’s already overheating and screen has a glitch when I made a FT call. #iphone8problems,Just got the iPhone 8 plus and it’s already overheating and screen has a glitch when I made a FT call. #iphone8problems @AppleSupport https://t.co/RUKCs016F1,hardware_audio_and_screen,AUTO_HANDLE,Standard hardware_audio_and_screen inquiry resolvable via historical support steps.,"Historical agent resolution: We’d like to understand more about this. Please DM us which country you're located in, and we'll get..."
gold_196,"still haven’t seen the charge for my iPhone X pre-order hit my bank account, do I not actually get charged until pick up?",,app_store_billing_and_subscriptions,ESCALATE_TO_HUMAN,Financial transaction/refund issue requires secure account verification.,Historical agent resolution: We'd like to assist. Send us a DM using the link below and we'll take it from there....
gold_197,"I'm on 11.0.2. Thanks! We are all having same issues, battery dies quickly, takes forever to charge & performance is VERY slow","I'm on 11.0.2. Thanks! We are all having same issues, battery dies quickly, takes forever to charge &amp; performance is VERY slow https://t.co/1G9S1f3AmZ",battery_and_charging,ESCALATE_TO_HUMAN,High customer frustration or explicit human agent request.,Historical agent resolution: DM which iPhone you are using so we can help out....
gold_198,"Hey , is App Store approval for kid requests broken right now? Can’t approve from phone or on device.","Hey @AppleSupport, is App Store approval for kid requests broken right now? Can’t approve from phone or on device.
I have iOS 11 on all devices in question. All updated to latest.",app_store_billing_and_subscriptions,ESCALATE_TO_HUMAN,Financial transaction/refund issue requires secure account verification.,Historical agent resolution: Thanks for reaching out. We're here to help. Can you please tell us which version of iOS you are cur...
gold_199,Hey ... I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ FIX IT,Hey @115858 ... I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ FIX IT,other,ESCALATE_TO_HUMAN,Ambiguous query lacking technical context for automated resolution.,Historical agent resolution: Here’s what you can do to work around the issue until it’s fixed in a future software update:...
gold_200,help me. My free trial period on my Apple Music account has expired now I'm trying to update my method of payment but I can't,,app_store_billing_and_subscriptions,ESCALATE_TO_HUMAN,Financial transaction/refund issue requires secure account verification.,Historical agent resolution: We want to help get you going in the right direction. Use this link to connect with our Apple Music ...
